BPH - Kursy walut: Dla Klientów dawnego GE Money Banku (CHF)

Data	Kupno	Sprzedaż	Spread
2004-07-01	2.8724	3.0324	0.16
2004-07-02	2.8522	3.0122	0.16
2004-07-05	2.8711	3.0311	0.16
2004-07-06	2.8783	3.0383	0.16
2004-07-07	2.8797	3.0397	0.16
2004-07-08	2.8773	3.0373	0.16
2004-07-09	2.884	3.044	0.16
2004-07-12	2.8837	3.0437	0.16
2004-07-13	2.8683	3.0283	0.16
2004-07-14	2.8368	2.9968	0.16
2004-07-15	2.8284	2.9884	0.16
2004-07-16	2.8026	2.9626	0.16
2004-07-19	2.8035	2.9635	0.16
2004-07-20	2.7947	2.9547	0.16
2004-07-21	2.823	2.983	0.16
2004-07-22	2.8114	2.9714	0.16
2004-07-23	2.8065	2.9665	0.16
2004-07-26	2.8011	2.9611	0.16
2004-07-27	2.799	2.959	0.16
2004-07-28	2.7908	2.9508	0.16
2004-07-29	2.7765	2.9365	0.16
2004-07-30	2.7664	2.9264	0.16
2004-08-02	2.7404	2.8942	0.1538
2004-08-03	2.7552	2.909	0.1538
2004-08-04	2.7738	2.9276	0.1538
2004-08-05	2.7828	2.9366	0.1538
2004-08-06	2.7677	2.9215	0.1538
2004-08-09	2.7555	2.9093	0.1538
2004-08-10	2.7451	2.8989	0.1538
2004-08-11	2.7482	2.902	0.1538
2004-08-12	2.7763	2.9301	0.1538
2004-08-13	2.7683	2.9221	0.1538
2004-08-16	2.8016	2.9554	0.1538
2004-08-17	2.8018	2.9556	0.1538
2004-08-18	2.7853	2.9391	0.1538
2004-08-19	2.7941	2.9479	0.1538
2004-08-20	2.8086	2.9624	0.1538
2004-08-23	2.8111	2.9649	0.1538
2004-08-24	2.7947	2.9485	0.1538
2004-08-25	2.778	2.9318	0.1538
2004-08-26	2.7876	2.9414	0.1538
2004-08-27	2.7869	2.9407	0.1538
2004-08-30	2.8058	2.9596	0.1538
2004-08-31	2.7844	2.9382	0.1538
2004-09-01	2.8157	2.9723	0.1566
2004-09-02	2.8212	2.9778	0.1566
2004-09-03	2.8262	2.9828	0.1566
2004-09-06	2.8164	2.973	0.1566
2004-09-07	2.8105	2.9671	0.1566
2004-09-08	2.7892	2.9458	0.1566
2004-09-09	2.7953	2.9519	0.1566
2004-09-10	2.7849	2.9415	0.1566
2004-09-13	2.7873	2.9439	0.1566
2004-09-14	2.7853	2.9419	0.1566
2004-09-15	2.7751	2.9317	0.1566
2004-09-16	2.7568	2.9134	0.1566
2004-09-17	2.7498	2.9064	0.1566
2004-09-20	2.7474	2.904	0.1566
2004-09-21	2.7248	2.8814	0.1566
2004-09-22	2.7215	2.8781	0.1566
2004-09-23	2.7326	2.8892	0.1566
2004-09-24	2.7446	2.9012	0.1566
2004-09-27	2.7444	2.901	0.1566
2004-09-28	2.7388	2.8954	0.1566
2004-09-29	2.7458	2.9024	0.1566
2004-09-30	2.7364	2.893	0.1566
2004-10-01	2.7567	2.909	0.1523
2004-10-04	2.7621	2.9144	0.1523
2004-10-05	2.7327	2.885	0.1523
2004-10-06	2.7179	2.8702	0.1523
2004-10-07	2.7077	2.86	0.1523
2004-10-08	2.7207	2.873	0.1523
2004-10-11	2.731	2.8833	0.1523
2004-10-12	2.7183	2.8706	0.1523
2004-10-13	2.707	2.8593	0.1523
2004-10-14	2.719	2.8713	0.1523
2004-10-15	2.7146	2.8669	0.1523
2004-10-18	2.7296	2.8819	0.1523
2004-10-19	2.7204	2.8727	0.1523
2004-10-20	2.7206	2.8729	0.1523
2004-10-21	2.729	2.8813	0.1523
2004-10-22	2.7408	2.8931	0.1523
2004-10-25	2.7279	2.8802	0.1523
2004-10-26	2.7489	2.9012	0.1523
2004-10-27	2.7819	2.9342	0.1523
2004-10-28	2.7736	2.9259	0.1523
2004-10-29	2.7674	2.9197	0.1523
2004-11-01	2.7618	2.9094	0.1476
2004-11-02	2.7618	2.9094	0.1476
2004-11-03	2.7416	2.8892	0.1476
2004-11-04	2.7368	2.8844	0.1476
2004-11-05	2.7408	2.8884	0.1476
2004-11-08	2.7311	2.8787	0.1476
2004-11-09	2.7267	2.8743	0.1476
2004-11-10	2.7194	2.867	0.1476
2004-11-11	2.7211	2.8687	0.1476
2004-11-12	2.7211	2.8687	0.1476
2004-11-15	2.7436	2.8912	0.1476
2004-11-16	2.7329	2.8805	0.1476
2004-11-17	2.725	2.8726	0.1476
2004-11-18	2.7322	2.8798	0.1476
2004-11-19	2.7221	2.8697	0.1476
2004-11-22	2.7366	2.8842	0.1476
2004-11-23	2.7139	2.8615	0.1476
2004-11-24	2.702	2.8496	0.1476
2004-11-25	2.706	2.8536	0.1476
2004-11-26	2.7181	2.8657	0.1476
2004-11-29	2.713	2.8606	0.1476
2004-11-30	2.7088	2.8564	0.1476
2004-12-01	2.7086	2.8534	0.1448
2004-12-02	2.6816	2.8264	0.1448
2004-12-03	2.6563	2.8011	0.1448
2004-12-06	2.6618	2.8066	0.1448
2004-12-07	2.6553	2.8001	0.1448
2004-12-08	2.6571	2.8019	0.1448
2004-12-09	2.6543	2.7991	0.1448
2004-12-10	2.6432	2.788	0.1448
2004-12-13	2.6802	2.825	0.1448
2004-12-14	2.6619	2.8067	0.1448
2004-12-15	2.6507	2.7955	0.1448
2004-12-16	2.645	2.7898	0.1448
2004-12-17	2.6419	2.7867	0.1448
2004-12-20	2.6291	2.7739	0.1448
2004-12-21	2.6082	2.753	0.1448
2004-12-22	2.5917	2.7365	0.1448
2004-12-23	2.5834	2.7282	0.1448
2004-12-24	2.5679	2.7127	0.1448
2004-12-27	2.5663	2.7111	0.1448
2004-12-28	2.5622	2.707	0.1448
2004-12-29	2.5469	2.6917	0.1448
2004-12-30	2.5525	2.6973	0.1448
2004-12-31	2.5653	2.7101	0.1448
2005-01-03	2.5742	2.7143	0.1401
2005-01-04	2.5733	2.7134	0.1401
2005-01-05	2.5636	2.7037	0.1401
2005-01-06	2.5946	2.7347	0.1401
2005-01-07	2.5913	2.7314	0.1401
2005-01-10	2.5876	2.7277	0.1401
2005-01-11	2.5678	2.7079	0.1401
2005-01-12	2.5641	2.7042	0.1401
2005-01-13	2.5582	2.6983	0.1401
2005-01-14	2.5749	2.715	0.1401
2005-01-17	2.5579	2.698	0.1401
2005-01-18	2.5698	2.7099	0.1401
2005-01-19	2.5736	2.7137	0.1401
2005-01-20	2.5791	2.7192	0.1401
2005-01-21	2.5974	2.7375	0.1401
2005-01-24	2.5761	2.7162	0.1401
2005-01-25	2.5676	2.7077	0.1401
2005-01-26	2.5649	2.705	0.1401
2005-01-27	2.5605	2.7006	0.1401
2005-01-28	2.5584	2.6985	0.1401
2005-01-31	2.5616	2.7017	0.1401
2005-02-01	2.5261	2.6621	0.136
2005-02-02	2.5249	2.6609	0.136
2005-02-03	2.5269	2.6629	0.136
2005-02-04	2.4741	2.6101	0.136
2005-02-07	2.4697	2.6057	0.136
2005-02-08	2.4541	2.5901	0.136
2005-02-09	2.4574	2.5934	0.136
2005-02-10	2.4837	2.6197	0.136
2005-02-11	2.4823	2.6183	0.136
2005-02-14	2.5052	2.6412	0.136
2005-02-15	2.4987	2.6347	0.136
2005-02-16	2.4814	2.6174	0.136
2005-02-17	2.4825	2.6185	0.136
2005-02-18	2.4945	2.6305	0.136
2005-02-21	2.4937	2.6297	0.136
2005-02-22	2.4903	2.6263	0.136
2005-02-23	2.4886	2.6246	0.136
2005-02-24	2.4848	2.6208	0.136
2005-02-25	2.476	2.612	0.136
2005-02-28	2.4483	2.5843	0.136
2005-03-01	2.4853	2.6179	0.1326
2005-03-02	2.4851	2.6177	0.1326
2005-03-03	2.4847	2.6173	0.1326
2005-03-04	2.4842	2.6168	0.1326
2005-03-07	2.48	2.6126	0.1326
2005-03-08	2.4529	2.5855	0.1326
2005-03-09	2.4488	2.5814	0.1326
2005-03-10	2.449	2.5816	0.1326
2005-03-11	2.5042	2.6368	0.1326
2005-03-14	2.4972	2.6298	0.1326
2005-03-15	2.5118	2.6444	0.1326
2005-03-16	2.5253	2.6579	0.1326
2005-03-17	2.572	2.7046	0.1326
2005-03-18	2.6136	2.7462	0.1326
2005-03-21	2.5663	2.6989	0.1326
2005-03-22	2.5726	2.7052	0.1326
2005-03-23	2.5797	2.7123	0.1326
2005-03-24	2.5964	2.729	0.1326
2005-03-25	2.6014	2.734	0.1326
2005-03-28	2.5961	2.7287	0.1326
2005-03-29	2.5961	2.7287	0.1326
2005-03-30	2.6284	2.761	0.1326
2005-03-31	2.5996	2.7322	0.1326
2005-04-01	2.5485	2.686	0.1375
2005-04-04	2.5473	2.6848	0.1375
2005-04-05	2.5641	2.7016	0.1375
2005-04-06	2.5709	2.7084	0.1375
2005-04-07	2.563	2.7005	0.1375
2005-04-08	2.5619	2.6994	0.1375
2005-04-11	2.5619	2.6994	0.1375
2005-04-12	2.5607	2.6982	0.1375
2005-04-13	2.5535	2.691	0.1375
2005-04-14	2.5449	2.6824	0.1375
2005-04-15	2.5654	2.7029	0.1375
2005-04-18	2.5747	2.7122	0.1375
2005-04-19	2.6079	2.7454	0.1375
2005-04-20	2.6303	2.7678	0.1375
2005-04-21	2.6167	2.7542	0.1375
2005-04-22	2.6193	2.7568	0.1375
2005-04-25	2.6299	2.7674	0.1375
2005-04-26	2.6398	2.7773	0.1375
2005-04-27	2.6347	2.7722	0.1375
2005-04-28	2.6603	2.7978	0.1375
2005-04-29	2.6709	2.8084	0.1375
2005-05-02	2.7339	2.8853	0.1514
2005-05-03	2.728	2.8794	0.1514
2005-05-04	2.728	2.8794	0.1514
2005-05-05	2.699	2.8504	0.1514
2005-05-06	2.6581	2.8095	0.1514
2005-05-09	2.6347	2.7861	0.1514
2005-05-10	2.6143	2.7657	0.1514
2005-05-11	2.6435	2.7949	0.1514
2005-05-12	2.6625	2.8139	0.1514
2005-05-13	2.6399	2.7913	0.1514
2005-05-16	2.6601	2.8115	0.1514
2005-05-17	2.6764	2.8278	0.1514
2005-05-18	2.6838	2.8352	0.1514
2005-05-19	2.6807	2.8321	0.1514
2005-05-20	2.65	2.8014	0.1514
2005-05-23	2.6458	2.7972	0.1514
2005-05-24	2.6658	2.8172	0.1514
2005-05-25	2.6595	2.8109	0.1514
2005-05-26	2.6609	2.8123	0.1514
2005-05-27	2.6609	2.8123	0.1514
2005-05-30	2.6577	2.8091	0.1514
2005-05-31	2.6351	2.7865	0.1514
2005-06-01	2.5986	2.7388	0.1402
2005-06-02	2.6335	2.7737	0.1402
2005-06-03	2.6207	2.7609	0.1402
2005-06-06	2.6122	2.7524	0.1402
2005-06-07	2.5983	2.7385	0.1402
2005-06-08	2.5813	2.7215	0.1402
2005-06-09	2.5778	2.718	0.1402
2005-06-10	2.5609	2.7011	0.1402
2005-06-13	2.5517	2.6919	0.1402
2005-06-14	2.5513	2.6915	0.1402
2005-06-15	2.5606	2.7008	0.1402
2005-06-16	2.5475	2.6877	0.1402
2005-06-17	2.5551	2.6953	0.1402
2005-06-20	2.563	2.7032	0.1402
2005-06-21	2.5744	2.7146	0.1402
2005-06-22	2.5521	2.6923	0.1402
2005-06-23	2.5542	2.6944	0.1402
2005-06-24	2.5342	2.6744	0.1402
2005-06-27	2.5412	2.6814	0.1402
2005-06-28	2.5414	2.6816	0.1402
2005-06-29	2.5564	2.6966	0.1402
2005-06-30	2.551	2.6912	0.1402
2005-07-01	2.5234	2.6592	0.1358
2005-07-04	2.5119	2.6477	0.1358
2005-07-05	2.5075	2.6433	0.1358
2005-07-06	2.5089	2.6447	0.1358
2005-07-07	2.5252	2.661	0.1358
2005-07-08	2.5723	2.7081	0.1358
2005-07-11	2.5485	2.6843	0.1358
2005-07-12	2.5432	2.679	0.1358
2005-07-13	2.5564	2.6922	0.1358
2005-07-14	2.5687	2.7045	0.1358
2005-07-15	2.5825	2.7183	0.1358
2005-07-18	2.5828	2.7186	0.1358
2005-07-19	2.5618	2.6976	0.1358
2005-07-20	2.5454	2.6812	0.1358
2005-07-21	2.5612	2.697	0.1358
2005-07-22	2.5609	2.6967	0.1358
2005-07-25	2.5453	2.6811	0.1358
2005-07-26	2.5473	2.6831	0.1358
2005-07-27	2.5538	2.6896	0.1358
2005-07-28	2.5521	2.6879	0.1358
2005-07-29	2.5278	2.6636	0.1358
2005-08-01	2.5423	2.6782	0.1359
2005-08-02	2.5364	2.6723	0.1359
2005-08-03	2.5365	2.6724	0.1359
2005-08-04	2.5511	2.687	0.1359
2005-08-05	2.5473	2.6832	0.1359
2005-08-08	2.546	2.6819	0.1359
2005-08-09	2.5352	2.6711	0.1359
2005-08-10	2.5274	2.6633	0.1359
2005-08-11	2.522	2.6579	0.1359
2005-08-12	2.5258	2.6617	0.1359
2005-08-15	2.526	2.6619	0.1359
2005-08-16	2.526	2.6619	0.1359
2005-08-17	2.532	2.6679	0.1359
2005-08-18	2.5286	2.6645	0.1359
2005-08-19	2.5247	2.6606	0.1359
2005-08-22	2.5269	2.6628	0.1359
2005-08-23	2.5305	2.6664	0.1359
2005-08-24	2.5183	2.6542	0.1359
2005-08-25	2.5106	2.6465	0.1359
2005-08-26	2.5489	2.6848	0.1359
2005-08-29	2.5538	2.6897	0.1359
2005-08-30	2.5615	2.6974	0.1359
2005-08-31	2.5437	2.6796	0.1359
2005-09-01	2.5425	2.6784	0.1359
2005-09-02	2.5054	2.6413	0.1359
2005-09-05	2.5078	2.6437	0.1359
2005-09-06	2.485	2.6209	0.1359
2005-09-07	2.4915	2.6274	0.1359
2005-09-08	2.4655	2.6014	0.1359
2005-09-09	2.4791	2.615	0.1359
2005-09-12	2.493	2.6289	0.1359
2005-09-13	2.4805	2.6164	0.1359
2005-09-14	2.4737	2.6096	0.1359
2005-09-15	2.4755	2.6114	0.1359
2005-09-16	2.4482	2.5841	0.1359
2005-09-19	2.4413	2.5772	0.1359
2005-09-20	2.4443	2.5802	0.1359
2005-09-21	2.4378	2.5737	0.1359
2005-09-22	2.4468	2.5827	0.1359
2005-09-23	2.4467	2.5826	0.1359
2005-09-26	2.4434	2.5793	0.1359
2005-09-27	2.4449	2.5808	0.1359
2005-09-28	2.4308	2.5667	0.1359
2005-09-29	2.4405	2.5764	0.1359
2005-09-30	2.4361	2.572	0.1359
2005-10-03	2.455	2.5856	0.1306
2005-10-04	2.4558	2.5864	0.1306
2005-10-05	2.4728	2.6034	0.1306
2005-10-06	2.4699	2.6005	0.1306
2005-10-07	2.4793	2.6099	0.1306
2005-10-10	2.4795	2.6101	0.1306
2005-10-11	2.4426	2.5732	0.1306
2005-10-12	2.4371	2.5677	0.1306
2005-10-13	2.4407	2.5713	0.1306
2005-10-14	2.4511	2.5817	0.1306
2005-10-17	2.4751	2.6057	0.1306
2005-10-18	2.4517	2.5823	0.1306
2005-10-19	2.4387	2.5693	0.1306
2005-10-20	2.4442	2.5748	0.1306
2005-10-21	2.4493	2.5799	0.1306
2005-10-24	2.4611	2.5917	0.1306
2005-10-25	2.4639	2.5945	0.1306
2005-10-26	2.4797	2.6103	0.1306
2005-10-27	2.4818	2.6124	0.1306
2005-10-28	2.5207	2.6513	0.1306
2005-10-31	2.5189	2.6495	0.1306
2005-11-01	2.5133	2.6529	0.1396
2005-11-02	2.5133	2.6529	0.1396
2005-11-03	2.4966	2.6362	0.1396
2005-11-04	2.5017	2.6413	0.1396
2005-11-07	2.5053	2.6449	0.1396
2005-11-08	2.5395	2.6791	0.1396
2005-11-09	2.5407	2.6803	0.1396
2005-11-10	2.5202	2.6598	0.1396
2005-11-11	2.5455	2.6851	0.1396
2005-11-14	2.5455	2.6851	0.1396
2005-11-15	2.5284	2.668	0.1396
2005-11-16	2.528	2.6676	0.1396
2005-11-17	2.5057	2.6453	0.1396
2005-11-18	2.5067	2.6463	0.1396
2005-11-21	2.5024	2.642	0.1396
2005-11-22	2.5021	2.6417	0.1396
2005-11-23	2.497	2.6366	0.1396
2005-11-24	2.4818	2.6214	0.1396
2005-11-25	2.4614	2.601	0.1396
2005-11-28	2.4594	2.599	0.1396
2005-11-29	2.4614	2.601	0.1396
2005-11-30	2.4474	2.587	0.1396
2005-12-01	2.4597	2.5908	0.1311
2005-12-02	2.4787	2.6098	0.1311
2005-12-05	2.4516	2.5827	0.1311
2005-12-06	2.4372	2.5683	0.1311
2005-12-07	2.4254	2.5565	0.1311
2005-12-08	2.4321	2.5632	0.1311
2005-12-09	2.4485	2.5796	0.1311
2005-12-12	2.4503	2.5814	0.1311
2005-12-13	2.4387	2.5698	0.1311
2005-12-14	2.4167	2.5478	0.1311
2005-12-15	2.4193	2.5504	0.1311
2005-12-16	2.4304	2.5615	0.1311
2005-12-19	2.4443	2.5754	0.1311
2005-12-20	2.4339	2.565	0.1311
2005-12-21	2.4129	2.544	0.1311
2005-12-22	2.4063	2.5374	0.1311
2005-12-23	2.4029	2.534	0.1311
2005-12-26	2.4048	2.5359	0.1311
2005-12-27	2.4048	2.5359	0.1311
2005-12-28	2.399	2.5301	0.1311
2005-12-29	2.4026	2.5337	0.1311
2005-12-30	2.4125	2.5436	0.1311
2006-01-02	2.4162	2.5453	0.1291
2006-01-03	2.4208	2.5499	0.1291
2006-01-04	2.4242	2.5533	0.1291
2006-01-05	2.4158	2.5449	0.1291
2006-01-06	2.3926	2.5217	0.1291
2006-01-09	2.4018	2.5309	0.1291
2006-01-10	2.3848	2.5139	0.1291
2006-01-11	2.3853	2.5144	0.1291
2006-01-12	2.3794	2.5085	0.1291
2006-01-13	2.3863	2.5154	0.1291
2006-01-16	2.3981	2.5272	0.1291
2006-01-17	2.3941	2.5232	0.1291
2006-01-18	2.3992	2.5283	0.1291
2006-01-19	2.4343	2.5634	0.1291
2006-01-20	2.4093	2.5384	0.1291
2006-01-23	2.4189	2.548	0.1291
2006-01-24	2.4241	2.5532	0.1291
2006-01-25	2.4195	2.5486	0.1291
2006-01-26	2.3972	2.5263	0.1291
2006-01-27	2.4097	2.5388	0.1291
2006-01-30	2.4063	2.5354	0.1291
2006-01-31	2.3913	2.5204	0.1291
2006-02-01	2.4025	2.5304	0.1279
2006-02-02	2.3892	2.5171	0.1279
2006-02-03	2.3995	2.5274	0.1279
2006-02-06	2.4007	2.5286	0.1279
2006-02-07	2.3925	2.5204	0.1279
2006-02-08	2.3941	2.522	0.1279
2006-02-09	2.4024	2.5303	0.1279
2006-02-10	2.3928	2.5207	0.1279
2006-02-13	2.3753	2.5032	0.1279
2006-02-14	2.3756	2.5035	0.1279
2006-02-15	2.3777	2.5056	0.1279
2006-02-16	2.3669	2.4948	0.1279
2006-02-17	2.3555	2.4834	0.1279
2006-02-20	2.351	2.4789	0.1279
2006-02-21	2.3436	2.4715	0.1279
2006-02-22	2.3598	2.4877	0.1279
2006-02-23	2.3828	2.5107	0.1279
2006-02-24	2.3654	2.4933	0.1279
2006-02-27	2.3648	2.4927	0.1279
2006-02-28	2.3477	2.4756	0.1279
2006-03-01	2.3432	2.4684	0.1252
2006-03-02	2.3493	2.4745	0.1252
2006-03-03	2.3421	2.4673	0.1252
2006-03-06	2.369	2.4942	0.1252
2006-03-07	2.3788	2.504	0.1252
2006-03-08	2.407	2.5322	0.1252
2006-03-09	2.4113	2.5365	0.1252
2006-03-10	2.4133	2.5385	0.1252
2006-03-13	2.4175	2.5427	0.1252
2006-03-14	2.4131	2.5383	0.1252
2006-03-15	2.4467	2.5719	0.1252
2006-03-16	2.4089	2.5341	0.1252
2006-03-17	2.4125	2.5377	0.1252
2006-03-20	2.3725	2.4977	0.1252
2006-03-21	2.4056	2.5308	0.1252
2006-03-22	2.4129	2.5381	0.1252
2006-03-23	2.425	2.5502	0.1252
2006-03-24	2.4036	2.5288	0.1252
2006-03-27	2.4081	2.5333	0.1252
2006-03-28	2.406	2.5312	0.1252
2006-03-29	2.4403	2.5655	0.1252
2006-03-30	2.4513	2.5765	0.1252
2006-03-31	2.4311	2.5563	0.1252
2006-04-03	2.424	2.5539	0.1299
2006-04-04	2.4168	2.5467	0.1299
2006-04-05	2.4243	2.5542	0.1299
2006-04-06	2.4531	2.583	0.1299
2006-04-07	2.4568	2.5867	0.1299
2006-04-10	2.449	2.5789	0.1299
2006-04-11	2.446	2.5759	0.1299
2006-04-12	2.4375	2.5674	0.1299
2006-04-13	2.4242	2.5541	0.1299
2006-04-14	2.4396	2.5695	0.1299
2006-04-17	2.4346	2.5645	0.1299
2006-04-18	2.4346	2.5645	0.1299
2006-04-19	2.4388	2.5687	0.1299
2006-04-20	2.421	2.5509	0.1299
2006-04-21	2.4119	2.5418	0.1299
2006-04-24	2.3997	2.5296	0.1299
2006-04-25	2.3908	2.5207	0.1299
2006-04-26	2.3891	2.519	0.1299
2006-04-27	2.3956	2.5255	0.1299
2006-04-28	2.3786	2.5085	0.1299
2006-05-01	2.4027	2.5352	0.1325
2006-05-02	2.4027	2.5352	0.1325
2006-05-03	2.4102	2.5427	0.1325
2006-05-04	2.4102	2.5427	0.1325
2006-05-05	2.3893	2.5218	0.1325
2006-05-08	2.3883	2.5208	0.1325
2006-05-09	2.3955	2.528	0.1325
2006-05-10	2.3961	2.5286	0.1325
2006-05-11	2.4104	2.5429	0.1325
2006-05-12	2.3856	2.5181	0.1325
2006-05-15	2.4339	2.5664	0.1325
2006-05-16	2.4746	2.6071	0.1325
2006-05-17	2.4676	2.6001	0.1325
2006-05-18	2.4391	2.5716	0.1325
2006-05-19	2.4893	2.6218	0.1325
2006-05-22	2.4727	2.6052	0.1325
2006-05-23	2.4925	2.625	0.1325
2006-05-24	2.4953	2.6278	0.1325
2006-05-25	2.4972	2.6297	0.1325
2006-05-26	2.4779	2.6104	0.1325
2006-05-29	2.462	2.5945	0.1325
2006-05-30	2.4533	2.5858	0.1325
2006-05-31	2.4655	2.598	0.1325
2006-06-01	2.4736	2.6054	0.1318
2006-06-02	2.4646	2.5964	0.1318
2006-06-05	2.4498	2.5816	0.1318
2006-06-06	2.4736	2.6054	0.1318
2006-06-07	2.4864	2.6182	0.1318
2006-06-08	2.4704	2.6022	0.1318
2006-06-09	2.4759	2.6077	0.1318
2006-06-12	2.4758	2.6076	0.1318
2006-06-13	2.5022	2.634	0.1318
2006-06-14	2.536	2.6678	0.1318
2006-06-15	2.53	2.6618	0.1318
2006-06-16	2.53	2.6618	0.1318
2006-06-19	2.5351	2.6669	0.1318
2006-06-20	2.5357	2.6675	0.1318
2006-06-21	2.5439	2.6757	0.1318
2006-06-22	2.556	2.6878	0.1318
2006-06-23	2.5435	2.6753	0.1318
2006-06-26	2.5661	2.6979	0.1318
2006-06-27	2.5675	2.6993	0.1318
2006-06-28	2.5389	2.6707	0.1318
2006-06-29	2.5511	2.6829	0.1318
2006-06-30	2.553	2.6848	0.1318
2006-07-03	2.4878	2.6223	0.1345
2006-07-04	2.4932	2.6277	0.1345
2006-07-05	2.4623	2.5968	0.1345
2006-07-06	2.4754	2.6099	0.1345
2006-07-07	2.4905	2.625	0.1345
2006-07-10	2.4729	2.6074	0.1345
2006-07-11	2.4921	2.6266	0.1345
2006-07-12	2.4799	2.6144	0.1345
2006-07-13	2.4778	2.6123	0.1345
2006-07-14	2.5008	2.6353	0.1345
2006-07-17	2.4932	2.6277	0.1345
2006-07-18	2.495	2.6295	0.1345
2006-07-19	2.4868	2.6213	0.1345
2006-07-20	2.471	2.6055	0.1345
2006-07-21	2.4258	2.5603	0.1345
2006-07-24	2.424	2.5585	0.1345
2006-07-25	2.422	2.5565	0.1345
2006-07-26	2.3991	2.5336	0.1345
2006-07-27	2.3986	2.5331	0.1345
2006-07-28	2.3907	2.5252	0.1345
2006-07-31	2.4037	2.5382	0.1345
2006-08-01	2.4447	2.575	0.1303
2006-08-02	2.447	2.5773	0.1303
2006-08-03	2.4475	2.5778	0.1303
2006-08-04	2.4317	2.562	0.1303
2006-08-07	2.421	2.5513	0.1303
2006-08-08	2.4058	2.5361	0.1303
2006-08-09	2.4053	2.5356	0.1303
2006-08-10	2.3994	2.5297	0.1303
2006-08-11	2.3973	2.5276	0.1303
2006-08-14	2.3922	2.5225	0.1303
2006-08-15	2.3893	2.5196	0.1303
2006-08-16	2.3893	2.5196	0.1303
2006-08-17	2.4012	2.5315	0.1303
2006-08-18	2.3937	2.524	0.1303
2006-08-21	2.4028	2.5331	0.1303
2006-08-22	2.4268	2.5571	0.1303
2006-08-23	2.4195	2.5498	0.1303
2006-08-24	2.4112	2.5415	0.1303
2006-08-25	2.4244	2.5547	0.1303
2006-08-28	2.4313	2.5616	0.1303
2006-08-29	2.4315	2.5618	0.1303
2006-08-30	2.4462	2.5765	0.1303
2006-08-31	2.4515	2.5818	0.1303
2006-09-01	2.4263	2.5564	0.1301
2006-09-04	2.4345	2.5646	0.1301
2006-09-05	2.4379	2.568	0.1301
2006-09-06	2.4366	2.5667	0.1301
2006-09-07	2.4326	2.5627	0.1301
2006-09-08	2.4497	2.5798	0.1301
2006-09-11	2.4468	2.5769	0.1301
2006-09-12	2.4483	2.5784	0.1301
2006-09-13	2.4483	2.5784	0.1301
2006-09-14	2.4282	2.5583	0.1301
2006-09-15	2.4292	2.5593	0.1301
2006-09-18	2.4111	2.5412	0.1301
2006-09-19	2.411	2.5411	0.1301
2006-09-20	2.4175	2.5476	0.1301
2006-09-21	2.4159	2.546	0.1301
2006-09-22	2.4161	2.5462	0.1301
2006-09-25	2.4435	2.5736	0.1301
2006-09-26	2.4433	2.5734	0.1301
2006-09-27	2.44	2.5701	0.1301
2006-09-28	2.4446	2.5747	0.1301
2006-09-29	2.4437	2.5738	0.1301
2006-10-02	2.4412	2.5719	0.1307
2006-10-03	2.4394	2.5701	0.1307
2006-10-04	2.4293	2.56	0.1307
2006-10-05	2.4164	2.5471	0.1307
2006-10-06	2.4076	2.5383	0.1307
2006-10-09	2.4052	2.5359	0.1307
2006-10-10	2.3987	2.5294	0.1307
2006-10-11	2.3888	2.5195	0.1307
2006-10-12	2.379	2.5097	0.1307
2006-10-13	2.3913	2.522	0.1307
2006-10-16	2.3749	2.5056	0.1307
2006-10-17	2.3672	2.4979	0.1307
2006-10-18	2.3775	2.5082	0.1307
2006-10-19	2.3869	2.5176	0.1307
2006-10-20	2.3764	2.5071	0.1307
2006-10-23	2.3629	2.4936	0.1307
2006-10-24	2.3612	2.4919	0.1307
2006-10-25	2.364	2.4947	0.1307
2006-10-26	2.3755	2.5062	0.1307
2006-10-27	2.3705	2.5012	0.1307
2006-10-30	2.369	2.4997	0.1307
2006-10-31	2.3794	2.5101	0.1307
2006-11-01	2.3829	2.5103	0.1274
2006-11-02	2.3829	2.5103	0.1274
2006-11-03	2.3636	2.491	0.1274
2006-11-06	2.3658	2.4932	0.1274
2006-11-07	2.3338	2.4612	0.1274
2006-11-08	2.3327	2.4601	0.1274
2006-11-09	2.3381	2.4655	0.1274
2006-11-10	2.3404	2.4678	0.1274
2006-11-13	2.348	2.4754	0.1274
2006-11-14	2.3376	2.465	0.1274
2006-11-15	2.3309	2.4583	0.1274
2006-11-16	2.3187	2.4461	0.1274
2006-11-17	2.3142	2.4416	0.1274
2006-11-20	2.3133	2.4407	0.1274
2006-11-21	2.3247	2.4521	0.1274
2006-11-22	2.3176	2.445	0.1274
2006-11-23	2.3242	2.4516	0.1274
2006-11-24	2.3433	2.4707	0.1274
2006-11-27	2.3558	2.4832	0.1274
2006-11-28	2.3527	2.4801	0.1274
2006-11-29	2.3543	2.4817	0.1274
2006-11-30	2.3429	2.4703	0.1274
2006-12-01	2.3284	2.4533	0.1249
2006-12-04	2.3229	2.4478	0.1249
2006-12-05	2.3239	2.4488	0.1249
2006-12-06	2.325	2.4499	0.1249
2006-12-07	2.3262	2.4511	0.1249
2006-12-08	2.3323	2.4572	0.1249
2006-12-11	2.3453	2.4702	0.1249
2006-12-12	2.3312	2.4561	0.1249
2006-12-13	2.3241	2.449	0.1249
2006-12-14	2.3147	2.4396	0.1249
