PEKAO: Tabela kursowa Banku Pekao S.A. (CHF)

Dane powyciągne z poniższego linku iterując po parametrach 'date' oraz 'table':

https://www.pekao.com.pl/.currencies/file?type=TEXT&source=PEKAO&date=2020-01-20&table=1

Ten link jest tym samym, co kryje się pod przyciskiem 'POBIERZ TXT' na stronie internetowej
Zdarzają się jednak dni, kiedy na stronie nie ma widocznych żadnych kursów, ale link do pobrania pliku działa
Na przykład 2020-01-20 - na stronie kursów nie widać, chociaż pod linkiem są dostępne

* - Nr tabeli nie zawsze jest ciągły. Są dni z tabelami [2, 3] albo [1, 2, 4]

Data	Godzina	Nr tabeli*	Kupno	Sprzedaż	Spread
2010-03-02	14:05	2	2.6145	2.7382	0.1237
2010-03-03	07:00	1	2.6176	2.7419	0.1243
2010-03-03	13:20	2	2.6104	2.7341	0.1237
2010-03-04	07:00	1	2.6062	2.7294	0.1232
2010-03-05	07:00	1	2.6004	2.7233	0.1229
2010-03-08	07:00	1	2.5907	2.7133	0.1226
2010-03-08	16:05	2	2.5849	2.7071	0.1222
2010-03-09	07:00	1	2.5879	2.7104	0.1225
2010-03-09	13:30	2	2.6046	2.7279	0.1233
2010-03-10	07:00	1	2.5849	2.7076	0.1227
2010-03-11	07:00	1	2.5925	2.7152	0.1227
2010-03-11	12:20	2	2.6103	2.7339	0.1236
2010-03-12	07:00	1	2.6068	2.7306	0.1238
2010-03-12	16:20	2	2.607	2.7302	0.1232
2010-03-15	07:00	1	2.6058	2.729	0.1232
2010-03-15	16:40	2	2.6185	2.7423	0.1238
2010-03-16	07:00	1	2.62	2.7444	0.1244
2010-03-16	15:50	2	2.6148	2.7385	0.1237
2010-03-17	07:00	1	2.6105	2.7345	0.1240
2010-03-18	07:00	1	2.6072	2.7308	0.1236
2010-03-19	07:00	1	2.6189	2.7426	0.1237
2010-03-19	14:30	3	2.6365	2.7611	0.1246
2010-03-22	07:00	1	2.6466	2.7721	0.1255
2010-03-22	13:30	2	2.6678	2.794	0.1262
2010-03-23	07:00	1	2.6538	2.7792	0.1254
2010-03-24	07:00	1	2.6581	2.7837	0.1256
2010-03-24	09:10	3	2.6644	2.7903	0.1259
2010-03-25	07:00	1	2.6574	2.7832	0.1258
2010-03-26	07:00	1	2.6589	2.7852	0.1263
2010-03-26	15:35	2	2.6618	2.7878	0.1260
2010-03-29	07:00	1	2.6705	2.797	0.1265
2010-03-29	10:00	2	2.6513	2.7768	0.1255
2010-03-30	07:00	1	2.6495	2.7753	0.1258
2010-03-31	07:00	1	2.6407	2.7659	0.1252
2010-03-31	16:55	2	2.6452	2.7708	0.1256
2010-04-01	07:00	1	2.6472	2.7725	0.1253
2010-04-02	07:00	1	2.6495	2.7751	0.1256
2010-04-06	07:00	1	2.6174	2.7417	0.1243
2010-04-06	08:55	2	2.6193	2.7431	0.1238
2010-04-07	07:00	1	2.6163	2.7399	0.1236
2010-04-08	07:00	1	2.6127	2.7364	0.1237
2010-04-08	11:50	2	2.6322	2.757	0.1248
2010-04-09	07:00	1	2.6254	2.7501	0.1247
2010-04-09	13:45	2	2.6415	2.7664	0.1249
2010-04-12	07:00	1	2.6335	2.7585	0.1250
2010-04-12	16:35	3	2.6222	2.7463	0.1241
2010-04-13	07:00	1	2.6231	2.7476	0.1245
2010-04-14	07:00	1	2.6411	2.7657	0.1246
2010-04-14	11:20	2	2.6277	2.7525	0.1248
2010-04-15	07:00	1	2.6318	2.7564	0.1246
2010-04-16	07:00	1	2.625	2.749	0.124
2010-04-16	15:30	2	2.6403	2.7663	0.1260
2010-04-19	07:00	1	2.6383	2.762	0.1237
2010-04-19	14:45	3	2.6611	2.7871	0.1260
2010-04-20	07:00	1	2.6548	2.7809	0.1261
2010-04-20	15:45	2	2.6457	2.7705	0.1248
2010-04-21	07:00	1	2.6452	2.7704	0.1252
2010-04-22	07:00	1	2.6383	2.7632	0.1249
2010-04-22	15:55	2	2.6482	2.7728	0.1246
2010-04-23	07:00	1	2.6477	2.7731	0.1254
2010-04-26	07:00	1	2.6452	2.7704	0.1252
2010-04-26	08:25	2	2.6376	2.7628	0.1252
2010-04-27	07:00	1	2.6453	2.7705	0.1252
2010-04-27	12:50	2	2.661	2.7873	0.1263
2010-04-28	07:00	1	2.661	2.7867	0.1257
2010-04-29	07:00	1	2.6777	2.8045	0.1268
2010-04-29	11:45	2	2.6623	2.7886	0.1263
2010-04-30	07:00	1	2.6657	2.7922	0.1265
2010-05-04	07:00	1	2.67	2.7965	0.1265
2010-05-05	07:00	1	2.7209	2.8494	0.1285
2010-05-05	14:50	3	2.7622	2.8929	0.1307
2010-05-05	15:30	4	2.7789	2.9107	0.1318
2010-05-06	07:00	1	2.7857	2.9172	0.1315
2010-05-06	10:55	3	2.7885	2.9201	0.1316
2010-05-07	07:00	1	2.8625	2.9976	0.1351
2010-05-07	08:25	2	2.8939	3.0307	0.1368
2010-05-07	10:30	3	2.8726	3.0082	0.1356
2010-05-07	11:45	4	2.8775	3.0137	0.1362
2010-05-07	12:55	5	2.8572	2.992	0.1348
2010-05-07	15:30	6	2.8383	2.9725	0.1342
2010-05-07	16:05	7	2.8557	2.9905	0.1348
2010-05-07	16:40	8	2.8965	3.0336	0.1371
2010-05-10	07:00	1	2.8896	3.0263	0.1367
2010-05-11	07:00	1	2.7573	2.8879	0.1306
2010-05-12	07:00	1	2.7855	2.9173	0.1318
2010-05-13	07:00	1	2.7572	2.8874	0.1302
2010-05-14	07:00	1	2.7546	2.8853	0.1307
2010-05-14	12:05	3	2.786	2.9176	0.1316
2010-05-17	07:00	1	2.7981	2.9309	0.1328
2010-05-17	12:50	3	2.7999	2.9334	0.1335
2010-05-18	07:00	1	2.8034	2.9369	0.1335
2010-05-19	07:00	1	2.7871	2.9187	0.1316
2010-05-20	07:00	1	2.8066	2.9393	0.1327
2010-05-20	08:45	2	2.833	2.9671	0.1341
2010-05-20	09:20	3	2.807	2.9395	0.1325
2010-05-20	13:55	5	2.8838	3.0201	0.1363
2010-05-20	16:50	7	2.8453	2.9952	0.1499
2010-05-21	07:00	1	2.8424	2.9925	0.1501
2010-05-24	07:00	1	2.7855	2.9316	0.1461
2010-05-24	13:10	2	2.7945	2.9417	0.1472
2010-05-25	07:00	1	2.783	2.9296	0.1466
2010-05-25	08:30	2	2.8161	2.9644	0.1483
2010-05-25	10:15	3	2.8436	2.9927	0.1491
2010-05-26	07:00	1	2.851	3.0005	0.1495
2010-05-26	08:45	2	2.8221	2.9563	0.1342
2010-05-27	07:00	1	2.828	2.9766	0.1486
2010-05-28	07:00	1	2.7928	2.9393	0.1465
2010-05-28	17:00	3	2.7807	2.9268	0.1461
2010-05-31	07:00	1	2.7892	2.9217	0.1325
2010-05-31	09:45	2	2.7965	2.9293	0.1328
2010-06-01	07:00	1	2.8041	2.9364	0.1323
2010-06-02	07:00	1	2.8271	2.9608	0.1337
2010-06-02	08:30	2	2.8379	2.9724	0.1345
2010-06-04	07:00	1	2.8286	2.9769	0.1483
2010-06-07	07:00	1	2.9113	3.0489	0.1376
2010-06-07	08:20	2	2.9364	3.091	0.1546
2010-06-07	12:25	3	2.9159	3.0546	0.1387
2010-06-08	07:00	1	2.9159	3.0688	0.1529
2010-06-08	14:10	2	2.915	3.0531	0.1381
2010-06-09	07:00	1	2.935	3.0896	0.1546
2010-06-09	14:30	2	2.9216	3.0595	0.1379
2010-06-10	07:00	1	2.9133	3.0659	0.1526
2010-06-10	16:25	2	2.8876	3.0397	0.1521
2010-06-11	07:00	1	2.889	3.0406	0.1516
2010-06-14	07:00	1	2.8763	3.0274	0.1511
2010-06-14	09:10	2	2.8736	3.0099	0.1363
2010-06-14	12:50	3	2.8565	2.9926	0.1361
2010-06-15	07:00	1	2.8597	2.9947	0.1350
2010-06-15	09:10	2	2.8639	2.9995	0.1356
2010-06-15	12:10	3	2.8439	2.9788	0.1349
2010-06-16	07:00	1	2.8524	2.987	0.1346
2010-06-17	07:00	1	2.866	3.0168	0.1508
2010-06-17	15:45	2	2.883	3.0197	0.1367
2010-06-18	07:00	1	2.8917	3.0434	0.1517
2010-06-21	07:00	1	2.876	3.0276	0.1516
2010-06-21	08:55	2	2.8629	2.9988	0.1359
2010-06-21	14:45	3	2.8771	3.0132	0.1361
2010-06-22	07:00	1	2.8648	3.0151	0.1503
2010-06-22	12:00	2	2.9015	3.054	0.1525
2010-06-23	07:00	1	2.9054	3.059	0.1536
2010-06-23	16:55	2	2.9298	3.0688	0.1390
2010-06-24	07:00	1	2.9196	3.0734	0.1538
2010-06-24	14:10	2	2.9529	3.108	0.1551
2010-06-25	07:00	1	2.9467	3.1016	0.1549
2010-06-28	07:00	1	2.9801	3.1369	0.1568
2010-06-29	07:00	1	3.0244	3.1821	0.1577
2010-06-29	09:20	2	3.0535	3.2139	0.1604
2010-06-30	07:00	1	3.0515	3.2116	0.1601
2010-06-30	12:35	2	3.0401	3.1836	0.1435
2010-06-30	15:25	3	3.0678	3.2126	0.1448
2010-07-01	07:00	1	3.0491	3.2093	0.1602
2010-07-01	15:00	3	3.0747	3.236	0.1613
2010-07-02	07:00	1	3.0693	3.2311	0.1618
2010-07-02	16:10	3	3.0129	3.1716	0.1587
2010-07-05	07:00	1	3.0134	3.1715	0.1581
2010-07-05	15:15	2	3.0053	3.163	0.1577
2010-07-06	07:00	1	3.0095	3.1681	0.1586
2010-07-06	16:30	2	2.9759	3.132	0.1561
2010-07-07	07:00	1	2.9893	3.1462	0.1569
2010-07-07	11:25	2	3.0227	3.1661	0.1434
2010-07-07	16:35	3	3.0103	3.169	0.1587
2010-07-08	07:00	1	3.0035	3.1611	0.1576
2010-07-08	08:10	2	3.0008	3.1432	0.1424
2010-07-09	07:00	1	2.9906	3.1316	0.1410
2010-07-09	16:20	2	2.9789	3.1201	0.1412
2010-07-12	07:00	1	2.9789	3.1201	0.1412
2010-07-13	07:00	1	2.9659	3.1218	0.1559
2010-07-14	07:00	1	2.9715	3.1281	0.1566
2010-07-15	07:00	1	2.9476	3.1034	0.1558
2010-07-15	15:40	2	2.9471	3.0863	0.1392
2010-07-16	07:00	1	2.963	3.1036	0.1406
2010-07-16	16:20	2	2.9612	3.1172	0.1560
2010-07-19	07:00	1	2.9651	3.1051	0.1400
2010-07-19	10:15	3	2.9619	3.1024	0.1405
2010-07-20	07:00	1	2.9585	3.0979	0.1394
2010-07-20	16:45	2	2.9709	3.1267	0.1558
2010-07-21	07:00	1	2.9814	3.1226	0.1412
2010-07-21	17:00	2	2.9759	3.1163	0.1404
2010-07-22	07:00	1	2.9719	3.1278	0.1559
2010-07-23	07:00	1	2.9659	3.1216	0.1557
2010-07-26	07:00	1	2.9409	3.0959	0.1550
2010-07-26	08:45	2	2.9044	3.0565	0.1521
2010-07-27	07:00	1	2.8968	3.0495	0.1527
2010-07-28	07:00	1	2.8379	2.9728	0.1349
2010-07-28	13:20	2	2.85	2.9852	0.1352
2010-07-29	07:00	1	2.847	2.9815	0.1345
2010-07-30	07:00	1	2.8647	3.0007	0.1360
2010-07-30	12:40	2	2.8941	3.031	0.1369
2010-08-02	07:00	1	2.8869	3.0235	0.1366
2010-08-02	09:00	2	2.8605	2.9963	0.1358
2010-08-03	07:00	1	2.848	2.9832	0.1352
2010-08-03	12:35	2	2.8492	2.9845	0.1353
2010-08-04	07:00	1	2.8514	2.9867	0.1353
2010-08-05	07:00	1	2.8269	2.9606	0.1337
2010-08-06	07:00	1	2.8285	2.9628	0.1343
2010-08-09	07:00	1	2.8268	2.9604	0.1336
2010-08-10	07:00	1	2.809	2.9421	0.1331
2010-08-10	16:55	2	2.8037	2.9368	0.1331
2010-08-11	07:00	1	2.8014	2.9344	0.1330
2010-08-11	15:35	3	2.8723	3.0086	0.1363
2010-08-12	07:00	1	2.8708	3.0062	0.1354
2010-08-12	14:30	2	2.9041	3.042	0.1379
2010-08-13	07:00	1	2.9019	3.039	0.1371
2010-08-13	16:45	2	2.9131	3.0509	0.1378
2010-08-16	07:00	1	2.9167	3.0545	0.1378
2010-08-16	11:40	2	2.9272	3.0668	0.1396
2010-08-17	07:00	1	2.9147	3.0524	0.1377
2010-08-17	16:25	2	2.8828	3.019	0.1362
2010-08-18	07:00	1	2.8828	3.0192	0.1364
2010-08-19	07:00	1	2.8785	3.0147	0.1362
2010-08-19	16:40	2	2.9096	3.0473	0.1377
2010-08-20	07:00	1	2.9157	3.0541	0.1384
2010-08-20	11:40	2	2.9487	3.0888	0.1401
2010-08-23	07:00	1	2.9479	3.0875	0.1396
2010-08-23	13:20	2	2.9639	3.1042	0.1403
2010-08-24	07:00	1	2.9752	3.1159	0.1407
2010-08-25	07:00	1	2.9898	3.1313	0.1415
2010-08-26	07:00	1	3.0134	3.156	0.1426
2010-08-26	09:30	2	2.9671	3.1073	0.1402
2010-08-27	07:00	1	2.9847	3.1257	0.1410
2010-08-30	07:00	1	2.9653	3.1057	0.1404
2010-08-30	14:25	2	2.975	3.116	0.141
2010-08-31	07:00	1	2.9923	3.1337	0.1414
2010-08-31	08:55	2	3.0239	3.167	0.1431
2010-08-31	16:30	3	3.0129	3.1554	0.1425
2010-09-01	07:00	1	3.0278	3.1711	0.1433
2010-09-01	12:00	2	3.0028	3.1446	0.1418
2010-09-02	07:00	1	2.9758	3.1165	0.1407
2010-09-03	07:00	1	2.9905	3.1321	0.1416
2010-09-03	14:55	2	2.9362	3.0757	0.1395
2010-09-06	07:00	1	2.946	3.0857	0.1397
2010-09-07	07:00	1	2.9471	3.0871	0.1400
2010-09-07	09:05	2	2.9807	3.1218	0.1411
2010-09-08	07:00	1	2.995	3.1373	0.1423
2010-09-09	07:00	1	2.9847	3.1265	0.1418
2010-09-10	07:00	1	2.9856	3.1269	0.1413
2010-09-10	10:00	2	2.9531	3.0934	0.1403
2010-09-13	07:00	1	2.9571	3.0976	0.1405
2010-09-13	08:55	2	2.9533	3.0936	0.1403
2010-09-14	07:00	1	2.9677	3.1087	0.1410
2010-09-14	16:30	3	2.9826	3.1238	0.1412
2010-09-15	07:00	1	2.9678	3.1086	0.1408
2010-09-15	16:35	3	2.9557	3.0959	0.1402
2010-09-16	07:00	1	2.9453	3.0847	0.1394
2010-09-16	15:10	2	2.9147	3.0531	0.1384
2010-09-17	07:00	1	2.911	3.0491	0.1381
2010-09-17	16:55	2	2.9395	3.0784	0.1389
2010-09-20	07:00	1	2.9337	3.073	0.1393
2010-09-20	13:15	2	2.9262	3.0647	0.1385
2010-09-21	07:00	1	2.9303	3.0691	0.1388
2010-09-22	07:00	1	2.9228	3.0609	0.1381
2010-09-23	07:00	1	2.9159	3.0544	0.1385
2010-09-23	11:05	2	2.9439	3.083	0.1391
2010-09-24	07:00	1	2.9504	3.09	0.1396
2010-09-27	07:00	1	2.9235	3.0628	0.1393
2010-09-28	07:00	1	2.9056	3.0581	0.1525
2010-09-28	15:35	3	2.9223	3.0606	0.1383
2010-09-29	07:00	1	2.9397	3.0788	0.1391
2010-09-30	07:00	1	2.9283	3.0669	0.1386
2010-10-01	07:00	1	2.9189	3.057	0.1381
2010-10-01	09:40	2	2.8793	3.0161	0.1368
2010-10-04	07:00	1	2.8708	3.0066	0.1358
2010-10-04	10:45	3	2.8907	3.028	0.1373
2010-10-05	07:00	1	2.9007	3.038	0.1373
2010-10-05	09:00	2	2.9081	3.0458	0.1377
2010-10-06	07:00	1	2.8895	3.0261	0.1366
2010-10-07	07:00	1	2.8884	3.0253	0.1369
2010-10-07	16:20	2	2.8879	3.025	0.1371
2010-10-08	07:00	1	2.8746	3.0107	0.1361
2010-10-11	07:00	1	2.8979	3.0507	0.1528
2010-10-12	07:00	1	2.878	3.0143	0.1363
2010-10-13	07:00	1	2.9103	3.0485	0.1382
2010-10-14	07:00	1	2.8731	3.0089	0.1358
2010-10-14	08:10	2	2.8465	2.9815	0.1350
2010-10-15	07:00	1	2.8433	2.9779	0.1346
2010-10-15	16:30	2	2.8442	2.9786	0.1344
2010-10-18	07:00	1	2.8496	2.9845	0.1349
2010-10-18	09:25	2	2.864	2.9996	0.1356
2010-10-19	07:00	1	2.8734	3.0092	0.1358
2010-10-19	14:15	2	2.872	3.008	0.136
2010-10-20	07:00	1	2.88	3.0167	0.1367
2010-10-20	17:00	2	2.8866	3.0233	0.1367
2010-10-21	07:00	1	2.8811	3.0174	0.1363
2010-10-22	07:00	1	2.8608	2.9966	0.1358
2010-10-22	09:00	2	2.8691	3.0053	0.1362
2010-10-25	07:00	1	2.8494	2.984	0.1346
2010-10-25	09:00	2	2.8301	2.9651	0.1350
2010-10-26	07:00	1	2.8262	2.9599	0.1337
2010-10-26	12:15	2	2.8356	2.9703	0.1347
2010-10-27	07:00	1	2.8158	2.949	0.1332
2010-10-27	08:15	2	2.8256	2.9598	0.1342
2010-10-27	16:45	3	2.8341	2.9682	0.1341
2010-10-28	07:00	1	2.8367	2.9709	0.1342
2010-10-29	07:00	1	2.8457	2.9804	0.1347
2010-10-29	16:40	2	2.8203	2.9684	0.1481
2010-11-02	07:00	1	2.8206	2.9693	0.1487
2010-11-02	12:05	3	2.8099	2.9429	0.1330
2010-11-03	07:00	1	2.8176	2.9507	0.1331
2010-11-03	16:30	3	2.7834	2.9297	0.1463
2010-11-04	07:00	1	2.7877	2.9341	0.1464
2010-11-04	10:35	3	2.7767	2.9079	0.1312
2010-11-05	07:00	1	2.7929	2.9251	0.1322
2010-11-05	08:45	2	2.8069	2.9398	0.1329
2010-11-05	12:10	3	2.8342	2.9691	0.1349
2010-11-05	16:40	4	2.8174	2.9655	0.1481
2010-11-08	07:00	1	2.8421	2.9771	0.1350
2010-11-08	10:30	2	2.8518	2.9872	0.1354
2010-11-09	07:00	1	2.8601	2.9959	0.1358
2010-11-09	16:45	2	2.8448	2.9792	0.1344
2010-11-10	07:00	1	2.8482	2.9831	0.1349
2010-11-10	16:30	3	2.8573	3.0076	0.1503
2010-11-12	07:00	1	2.8515	3.0019	0.1504
2010-11-12	12:05	3	2.8665	3.002	0.1355
2010-11-15	07:00	1	2.7914	2.9236	0.1322
2010-11-15	10:40	3	2.8795	3.0162	0.1367
2010-11-16	07:00	1	2.8616	2.997	0.1354
2010-11-16	15:50	2	2.8746	3.0109	0.1363
2010-11-17	07:00	1	2.8828	3.0192	0.1364
2010-11-17	08:50	2	2.8787	3.0149	0.1362
2010-11-18	07:00	1	2.8808	3.0172	0.1364
2010-11-18	10:15	2	2.8477	2.983	0.1353
2010-11-19	07:00	1	2.8463	2.9808	0.1345
2010-11-19	08:50	2	2.8266	2.9604	0.1338
2010-11-22	07:00	1	2.8194	2.9528	0.1334
2010-11-22	08:55	2	2.8121	2.9454	0.1333
2010-11-22	14:15	3	2.8391	2.9739	0.1348
2010-11-22	16:55	4	2.8501	2.9855	0.1354
2010-11-23	07:00	1	2.8552	2.9902	0.1350
2010-11-24	07:00	1	2.8913	3.0438	0.1525
2010-11-24	15:20	3	2.9053	3.0428	0.1375
2010-11-25	07:00	1	2.9052	3.0438	0.1386
2010-11-25	10:50	2	2.9171	3.0556	0.1385
2010-11-26	07:00	1	2.9097	3.0471	0.1374
2010-11-26	10:45	3	2.957	3.0973	0.1403
2010-11-26	16:55	4	2.9509	3.1062	0.1553
2010-11-29	07:00	1	2.9563	3.1122	0.1559
2010-11-30	07:00	1	3.0387	3.1983	0.1596
2010-11-30	16:20	2	3.0341	3.1936	0.1595
2010-12-01	07:00	1	3.0327	3.1921	0.1594
2010-12-01	08:45	2	2.9921	3.1341	0.1420
2010-12-02	07:00	1	2.982	3.1388	0.1568
2010-12-03	07:00	1	2.983	3.1398	0.1568
2010-12-03	15:15	2	2.977	3.1336	0.1566
2010-12-06	07:00	1	2.9776	3.1341	0.1565
2010-12-06	13:00	2	2.9899	3.1471	0.1572
2010-12-07	07:00	1	2.9903	3.1475	0.1572
2010-12-07	11:10	2	2.9869	3.1436	0.1567
2010-12-08	07:00	1	2.9843	3.141	0.1567
2010-12-08	08:35	2	3.0172	3.1758	0.1586
2010-12-09	07:00	1	3.0244	3.1838	0.1594
2010-12-09	17:30	3	3.0278	3.1872	0.1594
2010-12-10	07:00	1	3.0206	3.1794	0.1588
2010-12-10	14:15	2	3.0203	3.1788	0.1585
2010-12-13	07:00	1	3.0316	3.1915	0.1599
2010-12-13	16:55	3	3.0206	3.1635	0.1429
2010-12-14	07:00	1	3.0091	3.1678	0.1587
2010-12-15	07:00	1	3.0168	3.1754	0.1586
2010-12-16	07:00	1	3.0306	3.1905	0.1599
2010-12-16	16:40	2	3.0301	3.1899	0.1598
2010-12-17	07:00	1	3.0299	3.189	0.1591
2010-12-17	16:30	3	3.0438	3.2041	0.1603
2010-12-20	07:00	1	3.052	3.213	0.161
2010-12-21	07:00	1	3.0766	3.2384	0.1618
2010-12-22	07:00	1	3.0936	3.2563	0.1627
2010-12-23	07:00	1	3.1131	3.2768	0.1637
2010-12-23	16:55	2	3.0815	3.2433	0.1618
2010-12-24	07:00	1	3.0776	3.2392	0.1616
2010-12-27	07:00	1	3.0612	3.2234	0.1622
2010-12-28	07:00	1	3.0617	3.2227	0.1610
2010-12-28	14:20	2	3.0995	3.2626	0.1631
2010-12-29	07:00	1	3.1001	3.2634	0.1633
2010-12-30	07:00	1	3.0925	3.2564	0.1639
2010-12-30	14:30	2	3.0961	3.2587	0.1626
2010-12-31	07:00	1	3.0961	3.2587	0.1626
2010-12-31	13:00	2	3.0821	3.2447	0.1626
2011-01-03	07:00	1	3.0936	3.2568	0.1632
2011-01-03	08:50	2	3.094	3.2565	0.1625
2011-01-04	07:00	1	3.0859	3.2487	0.1628
2011-01-04	08:55	2	3.0645	3.2257	0.1612
2011-01-05	07:00	1	3.0432	3.2032	0.1600
2011-01-05	16:00	3	2.9903	3.1481	0.1578
2011-01-07	07:00	1	2.9806	3.1376	0.1570
2011-01-07	10:30	2	3.025	3.1686	0.1436
2011-01-07	15:50	3	3.0123	3.171	0.1587
2011-01-10	07:00	1	3.0115	3.1697	0.1582
2011-01-10	08:40	2	3.0529	3.1975	0.1446
2011-01-11	07:00	1	3.0342	3.1776	0.1434
2011-01-11	09:25	2	3.0253	3.1691	0.1438
2011-01-11	15:45	3	3.0057	3.1478	0.1421
2011-01-12	07:00	1	2.986	3.128	0.142
2011-01-13	07:00	1	2.95	3.1052	0.1552
2011-01-14	07:00	1	2.9366	3.0911	0.1545
2011-01-14	13:00	3	2.9349	3.0744	0.1395
2011-01-17	07:00	1	2.926	3.0799	0.1539
2011-01-17	11:05	2	2.9422	3.0972	0.1550
2011-01-18	07:00	1	2.9404	3.0951	0.1547
2011-01-19	07:00	1	2.9365	3.0915	0.1550
2011-01-20	07:00	1	2.9261	3.0798	0.1537
2011-01-20	09:00	2	2.9603	3.1158	0.1555
2011-01-21	07:00	1	2.9303	3.0844	0.1541
2011-01-21	14:00	2	2.8994	3.0517	0.1523
2011-01-24	07:00	1	2.907	3.0602	0.1532
2011-01-25	07:00	1	2.9177	3.0712	0.1535
2011-01-26	07:00	1	2.9263	3.08	0.1537
2011-01-27	07:00	1	2.9301	3.084	0.1539
2011-01-28	07:00	1	2.9213	3.0748	0.1535
2011-01-28	16:50	3	2.9763	3.1329	0.1566
2011-01-31	07:00	1	2.991	3.1478	0.1568
2011-01-31	15:40	2	2.968	3.1238	0.1558
2011-02-01	07:00	1	2.9703	3.1263	0.1560
2011-02-01	13:15	2	2.9438	3.0992	0.1554
2011-02-02	07:00	1	2.9256	3.0795	0.1539
2011-02-03	07:00	1	2.9443	3.0989	0.1546
2011-02-03	15:15	2	2.9428	3.0973	0.1545
2011-02-04	07:00	1	2.9402	3.0947	0.1545
2011-02-04	16:15	3	2.9281	3.0826	0.1545
2011-02-07	07:00	1	2.9116	3.0652	0.1536
2011-02-07	09:00	2	2.8892	3.041	0.1518
2011-02-07	16:30	3	2.9171	3.0703	0.1532
2011-02-08	07:00	1	2.9187	3.0725	0.1538
2011-02-08	16:25	2	2.8991	3.0514	0.1523
2011-02-09	07:00	1	2.8919	3.0438	0.1519
2011-02-10	07:00	1	2.8825	3.0344	0.1519
2011-02-10	09:40	2	2.9015	3.0536	0.1521
2011-02-11	07:00	1	2.9027	3.0566	0.1539
2011-02-14	07:00	1	2.8936	3.0456	0.1520
2011-02-14	10:20	2	2.915	3.068	0.153
2011-02-15	07:00	1	2.9379	3.0922	0.1543
2011-02-16	07:00	1	2.9243	3.0781	0.1538
2011-02-17	07:00	1	2.9133	3.0663	0.1530
2011-02-17	16:45	2	2.9487	3.1036	0.1549
2011-02-18	07:00	1	2.9518	3.1068	0.1550
2011-02-21	07:00	1	2.94	3.0945	0.1545
2011-02-22	07:00	1	2.961	3.117	0.156
2011-02-24	07:00	1	3.0164	3.1747	0.1583
2011-02-24	09:25	2	3.0583	3.2196	0.1613
2011-02-24	16:55	3	3.0327	3.1922	0.1595
2011-02-25	07:00	1	3.0387	3.199	0.1603
2011-02-25	12:10	2	3.0232	3.1827	0.1595
2011-02-28	07:00	1	3.0257	3.1845	0.1588
2011-02-28	14:05	2	2.9993	3.157	0.1577
2011-03-01	07:00	1	3.0152	3.1735	0.1583
2011-03-02	07:00	1	3.0089	3.1668	0.1579
2011-03-02	11:40	2	3.0294	3.1887	0.1593
2011-03-03	07:00	1	3.0232	3.1827	0.1595
2011-03-03	16:10	3	2.9924	3.1495	0.1571
2011-03-04	07:00	1	3.0014	3.1589	0.1575
2011-03-07	07:00	1	2.9955	3.1527	0.1572
2011-03-08	07:00	1	2.9889	3.1459	0.1570
2011-03-09	07:00	1	2.9885	3.1456	0.1571
2011-03-10	07:00	1	2.9963	3.1543	0.1580
2011-03-10	16:55	3	3.0236	3.1824	0.1588
2011-03-11	07:00	1	3.0295	3.1886	0.1591
2011-03-11	16:15	3	3.0526	3.213	0.1604
2011-03-14	07:00	1	3.0572	3.2184	0.1612
2011-03-14	08:50	2	3.0277	3.1869	0.1592
2011-03-15	07:00	1	3.0421	3.2017	0.1596
2011-03-15	08:45	2	3.0824	3.2447	0.1623
2011-03-15	16:35	3	3.077	3.239	0.162
2011-03-16	07:00	1	3.0746	3.2359	0.1613
2011-03-16	14:50	2	3.1123	3.2756	0.1633
2011-03-17	07:00	1	3.1202	3.2843	0.1641
2011-03-17	10:30	3	3.148	3.314	0.166
2011-03-18	07:00	1	3.1432	3.3084	0.1652
2011-03-18	08:40	2	3.0999	3.2629	0.1630
2011-03-21	07:00	1	3.0956	3.2589	0.1633
2011-03-22	07:00	1	3.0617	3.2224	0.1607
2011-03-23	07:00	1	3.0612	3.2219	0.1607
2011-03-24	07:00	1	3.0632	3.224	0.1608
2011-03-24	16:25	2	3.0473	3.2075	0.1602
2011-03-25	07:00	1	3.0494	3.2097	0.1603
2011-03-25	12:50	2	3.0195	3.1783	0.1588
2011-03-28	07:00	1	3.0165	3.1751	0.1586
2011-03-28	09:40	2	3.0188	3.178	0.1592
2011-03-28	16:55	3	3.0178	3.1762	0.1584
2011-03-29	07:00	1	3.0133	3.1715	0.1582
2011-03-30	07:00	1	3.0034	3.1611	0.1577
2011-03-30	16:45	2	3.0009	3.1592	0.1583
2011-03-31	07:00	1	3.0039	3.1615	0.1576
2011-04-01	07:00	1	3.0219	3.181	0.1591
2011-04-01	13:40	2	3.0152	3.1737	0.1585
2011-04-04	07:00	1	2.9877	3.1445	0.1568
2011-04-04	16:15	2	2.9903	3.1472	0.1569
2011-04-05	07:00	1	2.9934	3.1508	0.1574
2011-04-06	07:00	1	2.9761	3.1326	0.1565
2011-04-07	07:00	1	2.954	3.1093	0.1553
2011-04-08	07:00	1	2.9427	3.0972	0.1545
2011-04-11	07:00	1	2.9368	3.091	0.1542
2011-04-11	15:55	3	2.9487	3.1035	0.1548
2011-04-12	07:00	1	2.9441	3.0989	0.1548
2011-04-12	12:45	3	2.9678	3.1238	0.1560
2011-04-13	07:00	1	2.9842	3.1411	0.1569
