Data	Otwarcie	Max	Min	Zamkniêcie
2018-01-11	3.5700	3.5724	3.5448	3.5450
2018-01-12	3.5452	3.5454	3.5292	3.5318
2018-01-15	3.5310	3.5402	3.5261	3.5298
2018-01-16	3.5298	3.5471	3.5266	3.5425
2018-01-17	3.5421	3.5506	3.5348	3.5426
2018-01-18	3.5424	3.5509	3.5378	3.5458
2018-01-19	3.5457	3.5588	3.5400	3.5401
2018-01-22	3.5390	3.5475	3.5304	3.5326
2018-01-23	3.5325	3.5457	3.5310	3.5368
2018-01-24	3.5361	3.5514	3.5341	3.5400
2018-01-25	3.5396	3.5621	3.5315	3.5487
2018-01-26	3.5485	3.5692	3.5425	3.5602
2018-01-29	3.5608	3.5934	3.5525	3.5709
2018-01-30	3.5707	3.5904	3.5685	3.5838
2018-01-31	3.5838	3.5938	3.5642	3.5887
2018-02-01	3.5888	3.5981	3.5747	3.5838
2018-02-02	3.5836	3.5948	3.5746	3.5917
2018-02-05	3.5945	3.6124	3.5616	3.6099
2018-02-06	3.6097	3.6146	3.5733	3.5839
2018-02-07	3.5840	3.6050	3.5780	3.6048
2018-02-08	3.6043	3.6573	3.5913	3.6547
2018-02-09	3.6545	3.6643	3.6281	3.6356
2018-02-12	3.6327	3.6378	3.6069	3.6077
2018-02-13	3.6078	3.6284	3.6017	3.6040
2018-02-14	3.6040	3.6349	3.5854	3.5911
2018-02-15	3.5901	3.6099	3.5858	3.6025
2018-02-16	3.6031	3.6161	3.5978	3.6088
2018-02-19	3.6108	3.6108	3.5811	3.5868
2018-02-20	3.5867	3.5985	3.5832	3.5905
2018-02-21	3.5904	3.6188	3.5873	3.6185
2018-02-22	3.6189	3.6366	3.6175	3.6337
2018-02-23	3.6337	3.6361	3.6193	3.6236
2018-02-26	3.6223	3.6294	3.6052	3.6055
2018-02-27	3.6054	3.6324	3.6032	3.6317
2018-02-28	3.6318	3.6390	3.6201	3.6249
2018-03-01	3.6234	3.6349	3.6176	3.6239
2018-03-02	3.6238	3.6496	3.6222	3.6257
2018-03-05	3.6303	3.6426	3.6095	3.6115
2018-03-06	3.6106	3.6148	3.5848	3.5943
2018-03-07	3.5945	3.6084	3.5814	3.5962
2018-03-08	3.5952	3.6039	3.5786	3.5886
2018-03-09	3.5887	3.5953	3.5761	3.5799
2018-03-12	3.5801	3.6018	3.5775	3.5953
2018-03-13	3.5951	3.6066	3.5936	3.5984
2018-03-14	3.5980	3.6035	3.5857	3.5936
2018-03-15	3.5926	3.6098	3.5898	3.5968
2018-03-16	3.5968	3.6074	3.5968	3.6027
2018-03-19	3.6037	3.6066	3.5909	3.5976
2018-03-20	3.5977	3.6155	3.5933	3.6115
2018-03-21	3.6113	3.6221	3.6048	3.6063
2018-03-22	3.6063	3.6223	3.6027	3.6191
2018-03-23	3.6199	3.6243	3.6046	3.6094
2018-03-26	3.6134	3.6134	3.5818	3.5856
2018-03-27	3.5855	3.5908	3.5770	3.5842
2018-03-28	3.5835	3.5856	3.5632	3.5697
2018-03-29	3.5701	3.5815	3.5646	3.5753
2018-03-30	3.5753	3.5886	3.5751	3.5844
2018-04-02	3.5827	3.5869	3.5779	3.5842
2018-04-03	3.5840	3.5840	3.5620	3.5621
2018-04-04	3.5619	3.5772	3.5584	3.5608
2018-04-05	3.5611	3.5688	3.5544	3.5571
2018-04-06	3.5569	3.5654	3.5552	3.5618
2018-04-09	3.5643	3.5657	3.5524	3.5583
2018-04-10	3.5576	3.5675	3.5397	3.5409
2018-04-11	3.5412	3.5453	3.5253	3.5316
2018-04-12	3.5310	3.5319	3.5184	3.5214
2018-04-13	3.5212	3.5243	3.5080	3.5112
2018-04-16	3.5064	3.5096	3.4919	3.4937
2018-04-17	3.4937	3.4951	3.4779	3.4792
2018-04-18	3.4792	3.4846	3.4701	3.4701
2018-04-19	3.4706	3.4837	3.4688	3.4709
2018-04-20	3.4711	3.4891	3.4674	3.4811
2018-04-23	3.4850	3.5207	3.4846	3.5186
2018-04-24	3.5183	3.5212	3.5057	3.5116
2018-04-25	3.5121	3.5379	3.5082	3.5324
2018-04-26	3.5323	3.5403	3.5252	3.5290
2018-04-27	3.5284	3.5375	3.5086	3.5097
2018-04-30	3.5124	3.5427	3.5086	3.5397
2018-05-01	3.5397	3.5908	3.5378	3.5758
2018-05-02	3.5772	3.5849	3.5566	3.5737
2018-05-03	3.5736	3.5832	3.5605	3.5660
2018-05-04	3.5668	3.5783	3.5412	3.5512
2018-05-07	3.5466	3.5653	3.5464	3.5617
2018-05-08	3.5619	3.6090	3.5572	3.6004
2018-05-09	3.6009	3.6177	3.5723	3.5778
2018-05-10	3.5777	3.5808	3.5478	3.5566
2018-05-11	3.5566	3.5714	3.5549	3.5714
2018-05-14	3.5657	3.5810	3.5566	3.5780
2018-05-15	3.5778	3.6310	3.5759	3.6304
2018-05-16	3.6301	3.6438	3.6104	3.6122
2018-05-17	3.6122	3.6396	3.6105	3.6362
2018-05-18	3.6362	3.6635	3.6260	3.6595
2018-05-21	3.6612	3.6745	3.6457	3.6489
2018-05-22	3.6492	3.6713	3.6295	3.6617
2018-05-23	3.6604	3.7199	3.6600	3.6933
2018-05-24	3.6939	3.7199	3.6832	3.7074
2018-05-25	3.7060	3.7393	3.6911	3.7389
2018-05-28	3.7142	3.7252	3.6959	3.7226
2018-05-29	3.7221	3.8083	3.7204	3.7914
2018-05-30	3.7912	3.7940	3.7278	3.7331
2018-05-31	3.7344	3.7659	3.7180	3.7454
2018-06-01	3.7454	3.7504	3.7252	3.7380
2018-06-04	3.7267	3.7267	3.6926	3.6935
2018-06-05	3.6942	3.7257	3.6902	3.7062
2018-06-06	3.7060	3.7099	3.6661	3.6721
2018-06-07	3.6712	3.6997	3.6616	3.6959
2018-06-08	3.6958	3.7180	3.6797	3.6859
2018-06-11	3.6843	3.6844	3.6626	3.6716
2018-06-12	3.6704	3.6970	3.6660	3.6907
2018-06-13	3.6912	3.6953	3.6754	3.6776
2018-06-14	3.6784	3.7151	3.6667	3.7151
2018-06-15	3.7170	3.7202	3.6941	3.7028
2018-06-18	3.6981	3.7264	3.6980	3.7207
2018-06-19	3.7206	3.7564	3.7206	3.7403
2018-06-20	3.7401	3.7487	3.7294	3.7409
2018-06-21	3.7410	3.7711	3.7381	3.7609
2018-06-22	3.7609	3.7629	3.7328	3.7496
2018-06-25	3.7498	3.7682	3.7480	3.7612
2018-06-26	3.7611	3.7659	3.7452	3.7562
2018-06-27	3.7565	3.7820	3.7485	3.7741
2018-06-28	3.7734	3.7859	3.7692	3.7802
2018-06-29	3.7804	3.7836	3.7548	3.7735
2018-07-02	3.7725	3.8193	3.7718	3.8017
2018-07-03	3.8010	3.8113	3.7912	3.7989
2018-07-04	3.7991	3.8064	3.7812	3.7859
2018-07-05	3.7860	3.7870	3.7434	3.7463
2018-07-06	3.7459	3.7567	3.7400	3.7546
2018-07-09	3.7434	3.7447	3.6970	3.6974
2018-07-10	3.6976	3.7242	3.6957	3.7066
2018-07-11	3.7069	3.7394	3.7009	3.7332
2018-07-12	3.7323	3.7328	3.6844	3.6923
2018-07-13	3.6927	3.7122	3.6805	3.6807
2018-07-16	3.6827	3.6917	3.6757	3.6852
2018-07-17	3.6856	3.6956	3.6777	3.6838
2018-07-18	3.6832	3.7128	3.6811	3.7048
2018-07-19	3.7052	3.7362	3.7027	3.7286
2018-07-20	3.7281	3.7374	3.7032	3.7133
2018-07-23	3.7114	3.7312	3.7108	3.7247
2018-07-24	3.7245	3.7371	3.6942	3.7033
2018-07-25	3.7019	3.7151	3.6916	3.6921
2018-07-26	3.6925	3.7066	3.6830	3.7046
2018-07-27	3.7052	3.7095	3.6879	3.6932
2018-07-30	3.6953	3.6964	3.6833	3.6895
2018-07-31	3.6888	3.6976	3.6843	3.6908
2018-08-01	3.6909	3.6948	3.6754	3.6834
2018-08-02	3.6822	3.7110	3.6811	3.7066
2018-08-03	3.7069	3.7151	3.6879	3.7048
2018-08-06	3.7012	3.7156	3.6924	3.6948
2018-08-07	3.6943	3.6955	3.6830	3.6855
2018-08-08	3.6858	3.6987	3.6810	3.6969
2018-08-09	3.6971	3.7361	3.6955	3.7340
2018-08-10	3.7334	3.7937	3.7310	3.7817
2018-08-13	3.7861	3.8167	3.7729	3.7974
2018-08-14	3.7978	3.8218	3.7806	3.8140
2018-08-15	3.8139	3.8598	3.8009	3.8342
2018-08-16	3.8339	3.8360	3.7909	3.7946
2018-08-17	3.7944	3.8094	3.7662	3.7706
2018-08-20	3.7763	3.7943	3.7763	3.7835
2018-08-21	3.7838	3.7924	3.7512	3.7666
2018-08-22	3.7666	3.7764	3.7435	3.7468
2018-08-23	3.7466	3.7742	3.7466	3.7673
2018-08-24	3.7672	3.7680	3.7374	3.7394
2018-08-27	3.7377	3.7455	3.7258	3.7304
2018-08-28	3.7302	3.7421	3.7272	3.7383
2018-08-29	3.7384	3.7798	3.7358	3.7709
2018-08-30	3.7715	3.8061	3.7698	3.8041
2018-08-31	3.8038	3.8270	3.7967	3.8123
2018-09-03	3.8241	3.8271	3.8047	3.8116
2018-09-04	3.8114	3.8290	3.8114	3.8190
2018-09-05	3.8189	3.8395	3.8121	3.8274
2018-09-06	3.8276	3.8535	3.8218	3.8518
2018-09-07	3.8520	3.8596	3.8259	3.8498
2018-09-10	3.8491	3.8624	3.8115	3.8144
2018-09-11	3.8143	3.8258	3.7931	3.8135
2018-09-12	3.8133	3.8264	3.8058	3.8174
2018-09-13	3.8173	3.8322	3.8006	3.8083
2018-09-14	3.8087	3.8322	3.8028	3.8226
2018-09-17	3.8278	3.8323	3.8156	3.8260
2018-09-18	3.8263	3.8340	3.8064	3.8086
2018-09-19	3.8085	3.8103	3.7908	3.7946
2018-09-20	3.7938	3.8123	3.7899	3.7982
2018-09-21	3.7980	3.8261	3.7941	3.8225
2018-09-24	3.8243	3.8248	3.7878	3.7897
2018-09-25	3.7900	3.7957	3.7665	3.7741
2018-09-26	3.7739	3.7778	3.7565	3.7665
2018-09-27	3.7665	3.7798	3.7412	3.7549
2018-09-28	3.7546	3.7887	3.7486	3.7561
2018-10-01	3.7586	3.7697	3.7425	3.7628
2018-10-02	3.7626	3.7975	3.7611	3.7790
2018-10-03	3.7792	3.7811	3.7536	3.7772
2018-10-04	3.7764	3.7880	3.7638	3.7728
2018-10-05	3.7707	3.7756	3.7566	3.7645
2018-10-08	3.7675	3.7897	3.7648	3.7834
2018-10-09	3.7833	3.7983	3.7685	3.7706
2018-10-10	3.7708	3.7914	3.7647	3.7896
2018-10-11	3.7896	3.7902	3.7482	3.7517
2018-10-12	3.7519	3.7576	3.7385	3.7399
2018-10-15	3.7532	3.7618	3.7401	3.7512
2018-10-16	3.7512	3.7532	3.7311	3.7359
2018-10-17	3.7358	3.7524	3.7335	3.7486
2018-10-18	3.7494	3.7791	3.7465	3.7737
2018-10-19	3.7732	3.7774	3.7369	3.7460
2018-10-22	3.7439	3.7597	3.7305	3.7575
2018-10-23	3.7577	3.7688	3.7551	3.7640
2018-10-24	3.7635	3.7973	3.7612	3.7926
2018-10-25	3.7926	3.7969	3.7757	3.7901
2018-10-26	3.7901	3.8001	3.7819	3.7885
2018-10-29	3.7875	3.7995	3.7803	3.7947
2018-10-30	3.7951	3.8072	3.7897	3.7978
2018-10-31	3.7979	3.8118	3.7937	3.8055
2018-11-01	3.8056	3.8064	3.7758	3.7810
2018-11-02	3.7805	3.7882	3.7612	3.7693
2018-11-05	3.7674	3.7730	3.7543	3.7553
2018-11-06	3.7553	3.7658	3.7524	3.7546
2018-11-07	3.7547	3.7595	3.7383	3.7419
2018-11-08	3.7420	3.7527	3.7319	3.7409
2018-11-09	3.7410	3.7707	3.7389	3.7589
2018-11-12	3.7634	3.7969	3.7590	3.7951
2018-11-13	3.7952	3.7959	3.7652	3.7711
2018-11-14	3.7709	3.7830	3.7567	3.7716
2018-11-15	3.7716	3.7832	3.7513	3.7575
2018-11-16	3.7575	3.7840	3.7485	3.7792
2018-11-19	3.7809	3.8107	3.7772	3.8047
2018-11-20	3.8047	3.8229	3.7970	3.8092
2018-11-21	3.8091	3.8097	3.7867	3.7983
2018-11-22	3.7984	3.7997	3.7824	3.7842
2018-11-23	3.7843	3.7990	3.7796	3.7912
2018-11-26	3.7933	3.7987	3.7820	3.7959
2018-11-27	3.7958	3.8096	3.7893	3.8046
2018-11-28	3.8045	3.8143	3.7862	3.7944
2018-11-29	3.7945	3.7989	3.7755	3.7766
2018-11-30	3.7765	3.7989	3.7730	3.7955
2018-12-03	3.7849	3.7892	3.7706	3.7710
2018-12-04	3.7709	3.7889	3.7689	3.7824
2018-12-05	3.7822	3.7895	3.7774	3.7830
2018-12-06	3.7830	3.7969	3.7819	3.7871
2018-12-07	3.7868	3.8027	3.7868	3.8027
2018-12-10	3.8018	3.8209	3.7915	3.8201
2018-12-11	3.8201	3.8302	3.8152	3.8227
2018-12-12	3.8221	3.8248	3.7950	3.7997
2018-12-13	3.7992	3.8091	3.7938	3.8029
2018-12-14	3.8031	3.8213	3.7996	3.8046
2018-12-17	3.8019	3.8099	3.7934	3.7994
2018-12-18	3.7994	3.8046	3.7913	3.7946
2018-12-19	3.7940	3.7940	3.7741	3.7884
2018-12-20	3.7878	3.7923	3.7738	3.7875
2018-12-21	3.7866	3.7996	3.7807	3.7945
2018-12-24	3.7922	3.8041	3.7731	3.8031
2018-12-25	3.7930	3.8121	3.7915	3.8114
2018-12-26	3.8113	3.8116	3.7849	3.7890
2018-12-27	3.7890	3.8170	3.7813	3.8028
2018-12-28	3.8029	3.8379	3.7997	3.8166
2018-12-31	3.8173	3.8236	3.8048	3.8111
2019-01-01	3.8086	3.8116	3.8056	3.8079
2019-01-02	3.8079	3.8414	3.8035	3.8395
2019-01-03	3.8394	3.8407	3.8015	3.8127
2019-01-04	3.8123	3.8230	3.8091	3.8144
2019-01-07	3.8141	3.8289	3.8128	3.8203
2019-01-08	3.8201	3.8360	3.8195	3.8215
2019-01-09	3.8216	3.8316	3.8133	3.8231
2019-01-10	3.8256	3.8288	3.7913	3.7928
2019-01-11	3.7912	3.8084	3.7874	3.8030
2019-01-14	3.8037	3.8170	3.8009	3.8103
2019-01-15	3.8105	3.8160	3.7993	3.8071
2019-01-16	3.8065	3.8121	3.7893	3.7918
2019-01-17	3.7924	3.7978	3.7818	3.7850
2019-01-18	3.7854	3.7945	3.7813	3.7908
2019-01-21	3.7888	3.7904	3.7744	3.7767
2019-01-22	3.7769	3.7877	3.7755	3.7811
2019-01-23	3.7811	3.7896	3.7759	3.7860
2019-01-24	3.7865	3.8105	3.7859	3.8052
2019-01-25	3.8057	3.8062	3.7803	3.7844
2019-01-28	3.7824	3.7964	3.7806	3.7855
2019-01-29	3.7852	3.7869	3.7737	3.7742
2019-01-30	3.7742	3.7766	3.7467	3.7528
2019-01-31	3.7526	3.7565	3.7285	3.7443
2019-02-01	3.7443	3.7570	3.7424	3.7530
2019-02-04	3.7548	3.7599	3.7462	3.7533
2019-02-05	3.7532	3.7591	3.7437	3.7567
2019-02-06	3.7567	3.7738	3.7565	3.7696
2019-02-07	3.7694	3.7918	3.7694	3.7879
2019-02-08	3.7875	3.8093	3.7873	3.7966
2019-02-11	3.8084	3.8221	3.7997	3.8157
2019-02-12	3.8160	3.8194	3.7931	3.7940
2019-02-13	3.7940	3.8188	3.7926	3.8157
2019-02-14	3.8159	3.8219	3.8090	3.8129
2019-02-15	3.8131	3.8228	3.8051	3.8155
2019-02-18	3.8148	3.8167	3.8079	3.8090
2019-02-19	3.8093	3.8230	3.8052	3.8123
2019-02-20	3.8118	3.8302	3.8100	3.8145
2019-02-21	3.8149	3.8242	3.8070	3.8164
2019-02-22	3.8171	3.8272	3.8154	3.8224
2019-02-25	3.8255	3.8285	3.8144	3.8157
2019-02-26	3.8159	3.8190	3.7937	3.7944
2019-02-27	3.7941	3.8041	3.7868	3.7874
2019-02-28	3.7882	3.8052	3.7874	3.7924
2019-03-01	3.7924	3.7930	3.7843	3.7896
2019-03-04	3.7887	3.8009	3.7831	3.7937
2019-03-05	3.7936	3.8007	3.7835	3.7861
2019-03-06	3.7858	3.7885	3.7790	3.7817
2019-03-07	3.7820	3.8123	3.7815	3.8092
2019-03-08	3.8087	3.8151	3.7930	3.7975
2019-03-11	3.7978	3.7999	3.7774	3.7791
2019-03-12	3.7791	3.7928	3.7757	3.7792
2019-03-13	3.7794	3.7874	3.7766	3.7808
2019-03-14	3.7808	3.7928	3.7762	3.7908
2019-03-15	3.7911	3.7931	3.7837	3.7879
2019-03-18	3.7874	3.7888	3.7781	3.7802
2019-03-19	3.7801	3.7842	3.7735	3.7793
2019-03-20	3.7792	3.7841	3.7740	3.7764
2019-03-21	3.7763	3.8022	3.7742	3.7968
2019-03-22	3.7967	3.8339	3.7870	3.8282
2019-03-25	3.8268	3.8295	3.8140	3.8213
2019-03-26	3.8208	3.8310	3.8174	3.8277
2019-03-27	3.8279	3.8465	3.8246	3.8342
2019-03-28	3.8341	3.8460	3.8303	3.8440
2019-03-29	3.8433	3.8551	3.8356	3.8546
2019-04-01	3.8448	3.8500	3.8319	3.8359
2019-04-02	3.8358	3.8480	3.8322	3.8401
2019-04-03	3.8401	3.8411	3.8208	3.8250
2019-04-04	3.8250	3.8303	3.8197	3.8217
2019-04-05	3.8212	3.8259	3.8134	3.8237
2019-04-08	3.8222	3.8275	3.8065	3.8110
2019-04-09	3.8109	3.8116	3.7971	3.8031
2019-04-10	3.8033	3.8052	3.7824	3.7858
2019-04-11	3.7856	3.7947	3.7837	3.7921
2019-04-12	3.7919	3.7919	3.7736	3.7754
2019-04-15	3.7747	3.7776	3.7628	3.7657
2019-04-16	3.7658	3.7669	3.7556	3.7570
2019-04-17	3.7570	3.7596	3.7356	3.7394
2019-04-18	3.7392	3.7644	3.7373	3.7504
2019-04-19	3.7503	3.7559	3.7443	3.7556
2019-04-22	3.7509	3.7532	3.7404	3.7459
2019-04-23	3.7465	3.7494	3.7346	3.7416
2019-04-24	3.7415	3.7749	3.7392	3.7738
2019-04-25	3.7740	3.7814	3.7686	3.7766
2019-04-26	3.7765	3.7806	3.7655	3.7805
2019-04-29	3.7786	3.7786	3.7612	3.7635
2019-04-30	3.7638	3.7713	3.7437	3.7491
2019-05-01	3.7488	3.7607	3.7457	3.7572
2019-05-02	3.7578	3.7643	3.7437	3.7622
2019-05-03	3.7622	3.7706	3.7524	3.7557
2019-05-06	3.7663	3.7702	3.7514	3.7567
2019-05-07	3.7569	3.7647	3.7506	3.7581
2019-05-08	3.7583	3.7704	3.7540	3.7548
2019-05-09	3.7548	3.7805	3.7545	3.7721
2019-05-10	3.7719	3.7830	3.7647	3.7807
2019-05-13	3.7827	3.8130	3.7827	3.8119
2019-05-14	3.8116	3.8143	3.8007	3.8101
2019-05-15	3.8103	3.8262	3.8010	3.8041
2019-05-16	3.8041	3.8128	3.7929	3.8109
2019-05-17	3.8108	3.8200	3.8073	3.8151
2019-05-20	3.8141	3.8191	3.8084	3.8144
2019-05-21	3.8139	3.8264	3.8102	3.8135
2019-05-22	3.8138	3.8280	3.8121	3.8227
2019-05-23	3.8228	3.8434	3.8220	3.8350
2019-05-24	3.8353	3.8378	3.8201	3.8230
2019-05-27	3.8221	3.8225	3.8070	3.8156
2019-05-28	3.8157	3.8246	3.8053	3.8186
2019-05-29	3.8188	3.8370	3.8182	3.8220
2019-05-30	3.8222	3.8269	3.8120	3.8255
2019-05-31	3.8254	3.8346	3.8170	3.8327
2019-06-03	3.8319	3.8488	3.8186	3.8331
2019-06-04	3.8330	3.8346	3.8239	3.8284
2019-06-05	3.8289	3.8391	3.8205	3.8294
2019-06-06	3.8293	3.8340	3.8187	3.8205
2019-06-07	3.8207	3.8238	3.8024	3.8024
2019-06-10	3.7990	3.8112	3.7981	3.8048
2019-06-11	3.8049	3.8069	3.7900	3.7903
2019-06-12	3.7901	3.7962	3.7778	3.7861
2019-06-13	3.7862	3.8024	3.7823	3.7952
2019-06-14	3.7954	3.8035	3.7895	3.8035
2019-06-17	3.7992	3.8044	3.7939	3.8007
2019-06-18	3.8008	3.8142	3.7949	3.7995
2019-06-19	3.7995	3.8255	3.7979	3.8180
2019-06-20	3.8181	3.8443	3.8113	3.8362
2019-06-21	3.8365	3.8408	3.8224	3.8290
2019-06-24	3.8286	3.8423	3.8212	3.8352
2019-06-25	3.8350	3.8428	3.8232	3.8380
2019-06-26	3.8379	3.8490	3.8284	3.8302
2019-06-27	3.8301	3.8312	3.8207	3.8265
2019-06-28	3.8266	3.8357	3.8183	3.8255
2019-07-01	3.8109	3.8143	3.7968	3.8030
2019-07-02	3.8028	3.8138	3.7955	3.8127
2019-07-03	3.8125	3.8189	3.8052	3.8090
2019-07-04	3.8089	3.8182	3.8042	3.8152
2019-07-05	3.8150	3.8226	3.8106	3.8178
2019-07-08	3.8188	3.8253	3.8138	3.8156
2019-07-09	3.8153	3.8378	3.8128	3.8333
2019-07-10	3.8333	3.8414	3.8272	3.8319
2019-07-11	3.8319	3.8430	3.8269	3.8271
2019-07-12	3.8274	3.8549	3.8212	3.8485
2019-07-15	3.8464	3.8514	3.8398	3.8430
2019-07-16	3.8432	3.8505	3.8389	3.8406
2019-07-17	3.8406	3.8492	3.8354	3.8458
2019-07-18	3.8456	3.8531	3.8402	3.8432
2019-07-19	3.8432	3.8615	3.8391	3.8577
2019-07-22	3.8543	3.8617	3.8508	3.8551
2019-07-23	3.8549	3.8760	3.8525	3.8735
2019-07-24	3.8735	3.8807	3.8668	3.8737
2019-07-25	3.8738	3.8790	3.8515	3.8531
2019-07-26	3.8531	3.8695	3.8521	3.8636
2019-07-29	3.8618	3.8829	3.8616	3.8789
2019-07-30	3.8790	3.8930	3.8783	3.8891
2019-07-31	3.8892	3.8986	3.8826	3.8937
2019-08-01	3.8934	3.9274	3.8893	3.9264
2019-08-02	3.9271	3.9492	3.9263	3.9462
2019-08-05	3.9456	3.9739	3.9455	3.9590
2019-08-06	3.9585	3.9586	3.9398	3.9466
2019-08-07	3.9464	3.9672	3.9382	3.9545
2019-08-08	3.9544	3.9662	3.9432	3.9645
2019-08-09	3.9645	3.9698	3.9592	3.9663
2019-08-12	3.9710	3.9836	3.9653	3.9813
2019-08-13	3.9816	4.0077	3.9653	3.9713
2019-08-14	3.9711	4.0359	3.9700	4.0302
2019-08-15	4.0298	4.0493	4.0173	4.0282
2019-08-16	4.0300	4.0300	3.9775	3.9932
2019-08-19	4.0162	4.0230	4.0040	4.0156
2019-08-20	4.0158	4.0247	4.0034	4.0155
2019-08-21	4.0156	4.0156	3.9887	3.9899
2019-08-22	3.9900	4.0185	3.9854	3.9951
2019-08-23	3.9952	4.0327	3.9846	4.0284
2019-08-26	4.0372	4.0372	4.0004	4.0097
2019-08-27	4.0099	4.0234	3.9952	4.0230
2019-08-28	4.0232	4.0402	4.0155	4.0347
2019-08-29	4.0346	4.0478	4.0181	4.0214
2019-08-30	4.0213	4.0315	4.0060	4.0107
2019-09-02	4.0212	4.0228	4.0007	4.0147
2019-09-03	4.0145	4.0355	4.0061	4.0122
2019-09-04	4.0120	4.0148	3.9926	4.0109
2019-09-05	4.0110	4.0125	3.9733	3.9877
2019-09-06	3.9877	3.9894	3.9677	3.9799
2019-09-09	3.9819	3.9820	3.9512	3.9513
2019-09-10	3.9519	3.9680	3.9494	3.9528
2019-09-11	3.9531	3.9743	3.9496	3.9645
2019-09-12	3.9647	3.9914	3.9511	3.9577
2019-09-13	3.9578	3.9621	3.9341	3.9398
2019-09-16	3.9539	3.9672	3.9455	3.9627
2019-09-17	3.9628	3.9696	3.9385	3.9400
2019-09-18	3.9400	3.9507	3.9357	3.9448
2019-09-19	3.9445	3.9659	3.9414	3.9568
2019-09-20	3.9572	4.0081	3.9556	4.0029
2019-09-23	4.0013	4.0422	3.9987	4.0324
2019-09-24	4.0328	4.0396	4.0174	4.0313
2019-09-25	4.0308	4.0529	4.0306	4.0342
2019-09-26	4.0340	4.0469	4.0225	4.0409
2019-09-27	4.0412	4.0493	4.0303	4.0411
2019-10-01	4.0323	4.0353	4.0269	4.0318
2019-10-02	4.0318	4.0322	3.9822	3.9901
2019-10-03	3.9902	3.9925	3.9469	3.9543
2019-10-04	3.9546	3.9656	3.9459	3.9524
2019-10-07	3.9546	3.9762	3.9472	3.9648
2019-10-08	3.9647	3.9799	3.9581	3.9718
2019-10-09	3.9718	3.9721	3.9515	3.9629
2019-10-10	3.9619	3.9619	3.9263	3.9281
2019-10-11	3.9281	3.9296	3.8976	3.9091
2019-10-14	3.9074	3.9236	3.9014	3.9036
2019-10-15	3.9038	3.9128	3.8904	3.8930
2019-10-16	3.8928	3.9074	3.8822	3.8890
2019-10-17	3.8896	3.9021	3.8705	3.8981
2019-10-18	3.8982	3.9013	3.8897	3.8923
2019-10-21	3.8962	3.8969	3.8850	3.8875
2019-10-22	3.8878	3.8892	3.8740	3.8785
2019-10-23	3.8786	3.8915	3.8713	3.8734
2019-10-24	3.8733	3.8876	3.8691	3.8815
2019-10-25	3.8816	3.8851	3.8746	3.8789
2019-10-28	3.8794	3.8823	3.8617	3.8687
2019-10-29	3.8687	3.8789	3.8592	3.8610
2019-10-30	3.8595	3.8694	3.8575	3.8592
2019-10-31	3.8593	3.8751	3.8587	3.8721
2019-11-01	3.8723	3.8735	3.8559	3.8623
2019-11-04	3.8615	3.8841	3.8549	3.8796
2019-11-05	3.8797	3.8822	3.8647	3.8789
2019-11-06	3.8790	3.8859	3.8729	3.8805
2019-11-07	3.8808	3.8855	3.8653	3.8728
2019-11-08	3.8728	3.8829	3.8702	3.8775
2019-11-11	3.8809	3.9007	3.8793	3.8994
2019-11-12	3.8994	3.9182	3.8906	3.9156
2019-11-13	3.9157	3.9442	3.9147	3.9374
2019-11-14	3.9377	3.9515	3.9293	3.9294
2019-11-15	3.9295	3.9341	3.9035	3.9040
2019-11-18	3.9081	3.9252	3.9033	3.9165
2019-11-19	3.9165	3.9189	3.9021	3.9043
2019-11-20	3.9043	3.9203	3.9027	3.9128
2019-11-21	3.9129	3.9183	3.9052	3.9103
2019-11-22	3.9109	3.9126	3.9013	3.9062
2019-11-25	3.9062	3.9180	3.9048	3.9148
2019-11-26	3.9148	3.9191	3.9089	3.9139
2019-11-27	3.9139	3.9256	3.9138	3.9196
2019-11-28	3.9193	3.9345	3.9138	3.9265
2019-11-29	3.9261	3.9345	3.9100	3.9100
2019-12-02	3.9111	3.9182	3.8921	3.9026
2019-12-03	3.9028	3.9195	3.8984	3.9127
2019-12-04	3.9123	3.9207	3.9002	3.9045
2019-12-05	3.9046	3.9096	3.8929	3.8988
2019-12-06	3.8989	3.9110	3.8935	3.8991
2019-12-09	3.9043	3.9235	3.8988	3.9222
2019-12-10	3.9223	3.9297	3.9202	3.9272
2019-12-11	3.9271	3.9307	3.9124	3.9138
2019-12-12	3.9137	3.9218	3.8815	3.8902
2019-12-13	3.8902	3.9070	3.8855	3.8969
2019-12-16	3.9012	3.9107	3.8832	3.8860
2019-12-17	3.8859	3.8986	3.8829	3.8978
2019-12-18	3.8978	3.9188	3.8967	3.9129
2019-12-19	3.9129	3.9196	3.9007	3.9157
2019-12-20	3.9157	3.9177	3.9021	3.9097
2019-12-23	3.9097	3.9254	3.9088	3.9242
2019-12-24	3.9240	3.9243	3.9079	3.9181
2019-12-25	3.9162	3.9189	3.9118	3.9169
2019-12-26	3.9169	3.9200	3.9050	3.9077
2019-12-27	3.9076	3.9251	3.9040	3.9081
2019-12-30	3.9114	3.9260	3.9064	3.9180
2019-12-31	3.9181	3.9300	3.9065	3.9190
2020-01-01	3.9251	3.9258	3.9171	3.9177
2020-01-02	3.9176	3.9221	3.9033	3.9044
2020-01-03	3.9046	3.9288	3.9034	3.9084
2020-01-06	3.9118	3.9198	3.9009	3.9009
